Forked 33499
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 33499)
Strategy 0: first ans is 0
Forked 33500
Starting to reopen 0 and 1
Calling execv `tournament0/fedro.py` (pid 33500)
Strategy 1: first ans is 0
Forked 33524
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 33524)
Strategy 2: first ans is 3
Forked 33548
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 33548)
Strategy 3: first ans is 0
Forked 33549
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 33549)
33549: Started!
33549: Number of players: 6, position: 4, number of turns: 1000
33549: Random seed: 1695023711
Strategy 4: first ans is 1
Forked 33550
Starting to reopen 0 and 1
Calling execv `tournament0/lounres.py` (pid 33550)
Strategy 5: first ans is 1
33549: 1.988189e+00 1.590551e+00 1.562992e+00 6.653543e-01 1.732283e-01 1.968504e-02
33549: 1.988235e+00 1.592157e+00 1.564706e+00 6.627451e-01 1.725490e-01 1.960784e-02
33549: 1.984375e+00 1.589844e+00 1.570312e+00 6.640625e-01 1.718750e-01 1.953125e-02
33549: 1.988327e+00 1.583658e+00 1.571984e+00 6.653696e-01 1.712062e-01 1.945525e-02
33549: 1.984496e+00 1.581395e+00 1.573643e+00 6.666667e-01 1.744186e-01 1.937984e-02
33549: 1.980695e+00 1.583012e+00 1.575290e+00 6.679537e-01 1.737452e-01 1.930502e-02
33549: 1.980769e+00 1.576923e+00 1.576923e+00 6.730769e-01 1.730769e-01 1.923077e-02
33549: 1.977011e+00 1.578544e+00 1.578544e+00 6.743295e-01 1.724138e-01 1.915709e-02
33549: 1.980916e+00 1.576336e+00 1.576336e+00 6.755725e-01 1.717557e-01 1.908397e-02
33549: 1.977186e+00 1.581749e+00 1.574144e+00 6.768061e-01 1.711027e-01 1.901141e-02
33549: 1.977273e+00 1.579545e+00 1.575758e+00 6.780303e-01 1.704545e-01 1.893939e-02
33549: 1.973585e+00 1.581132e+00 1.569811e+00 6.830189e-01 1.698113e-01 2.264151e-02
33549: 1.973684e+00 1.586466e+00 1.567669e+00 6.804511e-01 1.691729e-01 2.255639e-02
33549: 1.973783e+00 1.584270e+00 1.569288e+00 6.779026e-01 1.722846e-01 2.247191e-02
33549: 1.973881e+00 1.582090e+00 1.570896e+00 6.753731e-01 1.753731e-01 2.238806e-02
33549: 1.970260e+00 1.587361e+00 1.568773e+00 6.765799e-01 1.747212e-01 2.230483e-02
33549: 1.970370e+00 1.588889e+00 1.570370e+00 6.740741e-01 1.740741e-01 2.222222e-02
33549: 1.970480e+00 1.586716e+00 1.568266e+00 6.789668e-01 1.734317e-01 2.214022e-02
33549: 1.966912e+00 1.595588e+00 1.566176e+00 6.764706e-01 1.727941e-01 2.205882e-02
33549: 1.967033e+00 1.600733e+00 1.564103e+00 6.739927e-01 1.721612e-01 2.197802e-02
33549: 1.967153e+00 1.598540e+00 1.565693e+00 6.715328e-01 1.715328e-01 2.554745e-02
33549: 1.963636e+00 1.596364e+00 1.570909e+00 6.727273e-01 1.709091e-01 2.545455e-02
33549: 1.963768e+00 1.601449e+00 1.565217e+00 6.739130e-01 1.702899e-01 2.536232e-02
33549: 1.960289e+00 1.602888e+00 1.570397e+00 6.714801e-01 1.696751e-01 2.527076e-02
33549: 1.964029e+00 1.600719e+00 1.564748e+00 6.726619e-01 1.726619e-01 2.517986e-02
33549: 1.967742e+00 1.602151e+00 1.562724e+00 6.702509e-01 1.720430e-01 2.508961e-02
33549: 1.967857e+00 1.600000e+00 1.567857e+00 6.678571e-01 1.714286e-01 2.500000e-02
33549: 1.964413e+00 1.601423e+00 1.569395e+00 6.690391e-01 1.708185e-01 2.491103e-02
33549: 1.964539e+00 1.602837e+00 1.570922e+00 6.666667e-01 1.702128e-01 2.482270e-02
33549: 1.961131e+00 1.600707e+00 1.568905e+00 6.749117e-01 1.696113e-01 2.473498e-02
33549: 1.961268e+00 1.598592e+00 1.570423e+00 6.760563e-01 1.690141e-01 2.464789e-02
33549: 1.964912e+00 1.600000e+00 1.564912e+00 6.771930e-01 1.684211e-01 2.456140e-02
33549: 1.961538e+00 1.601399e+00 1.569930e+00 6.748252e-01 1.678322e-01 2.447552e-02
33549: 1.961672e+00 1.599303e+00 1.574913e+00 6.724739e-01 1.672474e-01 2.439024e-02
33549: 1.958333e+00 1.604167e+00 1.572917e+00 6.736111e-01 1.666667e-01 2.430556e-02
33549: 1.955017e+00 1.605536e+00 1.574394e+00 6.747405e-01 1.660900e-01 2.422145e-02
33549: 1.958621e+00 1.600000e+00 1.572414e+00 6.793103e-01 1.655172e-01 2.413793e-02
33549: 1.955326e+00 1.604811e+00 1.570447e+00 6.804124e-01 1.649485e-01 2.405498e-02
33549: 1.952055e+00 1.599315e+00 1.578767e+00 6.815068e-01 1.643836e-01 2.397260e-02
33549: 1.952218e+00 1.597270e+00 1.576792e+00 6.860068e-01 1.638225e-01 2.389078e-02
33549: 1.948980e+00 1.602041e+00 1.571429e+00 6.870748e-01 1.666667e-01 2.380952e-02
33549: 1.949153e+00 1.596610e+00 1.576271e+00 6.881356e-01 1.661017e-01 2.372881e-02
33549: 1.952703e+00 1.594595e+00 1.574324e+00 6.891892e-01 1.655405e-01 2.364865e-02
33549: 1.949495e+00 1.599327e+00 1.569024e+00 6.936027e-01 1.649832e-01 2.356902e-02
33549: 1.946309e+00 1.604027e+00 1.570470e+00 6.912752e-01 1.644295e-01 2.348993e-02
33549: 1.949833e+00 1.605351e+00 1.565217e+00 6.923077e-01 1.638796e-01 2.341137e-02
33549: 1.946667e+00 1.603333e+00 1.566667e+00 6.966667e-01 1.633333e-01 2.333333e-02
33549: 1.950166e+00 1.601329e+00 1.568106e+00 6.943522e-01 1.627907e-01 2.325581e-02
33549: 1.950331e+00 1.599338e+00 1.572848e+00 6.920530e-01 1.622517e-01 2.317881e-02
33549: 1.947195e+00 1.600660e+00 1.570957e+00 6.963696e-01 1.617162e-01 2.310231e-02
33549: 1.947368e+00 1.601974e+00 1.565789e+00 7.006579e-01 1.611842e-01 2.302632e-02
33549: 1.944262e+00 1.600000e+00 1.573770e+00 6.983607e-01 1.606557e-01 2.295082e-02
33549: 1.944444e+00 1.598039e+00 1.575163e+00 6.993464e-01 1.601307e-01 2.287582e-02
33549: 1.941368e+00 1.599349e+00 1.573290e+00 7.003257e-01 1.628664e-01 2.280130e-02
33549: 1.938312e+00 1.597403e+00 1.577922e+00 7.012987e-01 1.623377e-01 2.272727e-02
33549: 1.944984e+00 1.595469e+00 1.572816e+00 7.022654e-01 1.618123e-01 2.265372e-02
33549: 1.941935e+00 1.600000e+00 1.567742e+00 7.032258e-01 1.612903e-01 2.580645e-02
33549: 1.938907e+00 1.601286e+00 1.569132e+00 7.009646e-01 1.607717e-01 2.893891e-02
33549: 1.939103e+00 1.602564e+00 1.570513e+00 6.987179e-01 1.602564e-01 2.884615e-02
33549: 1.936102e+00 1.600639e+00 1.571885e+00 7.028754e-01 1.597444e-01 2.875399e-02
33549: 1.936306e+00 1.605096e+00 1.566879e+00 7.038217e-01 1.592357e-01 2.866242e-02
33549: 1.936508e+00 1.606349e+00 1.568254e+00 7.015873e-01 1.587302e-01 2.857143e-02
33549: 1.933544e+00 1.607595e+00 1.569620e+00 7.025316e-01 1.582278e-01 2.848101e-02
33549: 1.930599e+00 1.605678e+00 1.577287e+00 7.003155e-01 1.577287e-01 2.839117e-02
33549: 1.933962e+00 1.603774e+00 1.575472e+00 7.012579e-01 1.572327e-01 2.830189e-02
33549: 1.934169e+00 1.605016e+00 1.570533e+00 7.053292e-01 1.567398e-01 2.821317e-02
33549: 1.934375e+00 1.606250e+00 1.568750e+00 7.062500e-01 1.562500e-01 2.812500e-02
33549: 1.934579e+00 1.601246e+00 1.573209e+00 7.071651e-01 1.557632e-01 2.803738e-02
33549: 1.934783e+00 1.599379e+00 1.574534e+00 7.080745e-01 1.552795e-01 2.795031e-02
33549: 1.931889e+00 1.603715e+00 1.572755e+00 7.089783e-01 1.547988e-01 2.786378e-02
33549: 1.935185e+00 1.604938e+00 1.567901e+00 7.098765e-01 1.543210e-01 2.777778e-02
33549: 1.932308e+00 1.603077e+00 1.572308e+00 7.107692e-01 1.538462e-01 2.769231e-02
33549: 1.932515e+00 1.601227e+00 1.567485e+00 7.177914e-01 1.533742e-01 2.760736e-02
33549: 1.929664e+00 1.608563e+00 1.565749e+00 7.155963e-01 1.529052e-01 2.752294e-02
33549: 1.935976e+00 1.606707e+00 1.564024e+00 7.134146e-01 1.524390e-01 2.743902e-02
33549: 1.933131e+00 1.607903e+00 1.565350e+00 7.112462e-01 1.550152e-01 2.735562e-02
33549: 1.939394e+00 1.603030e+00 1.566667e+00 7.090909e-01 1.545455e-01 2.727273e-02
33549: 1.936556e+00 1.604230e+00 1.570997e+00 7.069486e-01 1.540785e-01 2.719033e-02
33549: 1.936747e+00 1.599398e+00 1.569277e+00 7.138554e-01 1.536145e-01 2.710843e-02
33549: 1.939940e+00 1.600601e+00 1.567568e+00 7.117117e-01 1.531532e-01 2.702703e-02
33549: 1.937126e+00 1.598802e+00 1.571856e+00 7.125749e-01 1.526946e-01 2.694611e-02
33549: 1.937313e+00 1.594030e+00 1.573134e+00 7.164179e-01 1.522388e-01 2.686567e-02
33549: 1.937500e+00 1.598214e+00 1.568452e+00 7.172619e-01 1.517857e-01 2.678571e-02
33549: 1.934718e+00 1.599407e+00 1.572700e+00 7.151335e-01 1.513353e-01 2.670623e-02
33549: 1.931953e+00 1.603550e+00 1.571006e+00 7.159763e-01 1.508876e-01 2.662722e-02
33549: 1.932153e+00 1.601770e+00 1.569322e+00 7.168142e-01 1.533923e-01 2.654867e-02
33549: 1.932353e+00 1.602941e+00 1.567647e+00 7.176471e-01 1.529412e-01 2.647059e-02
33549: 1.929619e+00 1.601173e+00 1.568915e+00 7.184751e-01 1.524927e-01 2.932551e-02
33549: 1.932749e+00 1.596491e+00 1.570175e+00 7.192982e-01 1.520468e-01 2.923977e-02
33549: 1.932945e+00 1.597668e+00 1.568513e+00 7.201166e-01 1.516035e-01 2.915452e-02
33549: 1.936047e+00 1.595930e+00 1.569767e+00 7.180233e-01 1.511628e-01 2.906977e-02
33549: 1.933333e+00 1.597101e+00 1.568116e+00 7.217391e-01 1.507246e-01 2.898551e-02
33549: 1.933526e+00 1.598266e+00 1.569364e+00 7.196532e-01 1.502890e-01 2.890173e-02
33549: 1.933718e+00 1.599424e+00 1.567723e+00 7.204611e-01 1.498559e-01 2.881844e-02
33549: 1.931034e+00 1.600575e+00 1.571839e+00 7.183908e-01 1.494253e-01 2.873563e-02
33549: 1.931232e+00 1.598854e+00 1.573066e+00 7.191977e-01 1.489971e-01 2.865330e-02
33549: 1.931429e+00 1.600000e+00 1.568571e+00 7.228571e-01 1.485714e-01 2.857143e-02
33549: 1.931624e+00 1.598291e+00 1.572650e+00 7.207977e-01 1.481481e-01 2.849003e-02
33549: 1.928977e+00 1.596591e+00 1.576705e+00 7.215909e-01 1.477273e-01 2.840909e-02
33549: 1.929178e+00 1.597734e+00 1.575071e+00 7.223796e-01 1.473088e-01 2.832861e-02
33549: 1.929379e+00 1.593220e+00 1.579096e+00 7.231638e-01 1.468927e-01 2.824859e-02
33549: 1.926761e+00 1.597183e+00 1.577465e+00 7.239437e-01 1.464789e-01 2.816901e-02
33549: 1.929775e+00 1.595506e+00 1.575843e+00 7.247191e-01 1.460674e-01 2.808989e-02
33549: 1.929972e+00 1.593838e+00 1.577031e+00 7.254902e-01 1.456583e-01 2.801120e-02
33549: 1.927374e+00 1.597765e+00 1.575419e+00 7.262570e-01 1.452514e-01 2.793296e-02
33549: 1.930362e+00 1.598886e+00 1.571031e+00 7.270195e-01 1.448468e-01 2.785515e-02
33549: 1.930556e+00 1.600000e+00 1.569444e+00 7.277778e-01 1.444444e-01 2.777778e-02
33549: 1.930748e+00 1.601108e+00 1.570637e+00 7.257618e-01 1.440443e-01 2.770083e-02
33549: 1.928177e+00 1.602210e+00 1.566298e+00 7.320442e-01 1.436464e-01 2.762431e-02
33549: 1.928375e+00 1.600551e+00 1.567493e+00 7.327824e-01 1.432507e-01 2.754821e-02
33549: 1.925824e+00 1.601648e+00 1.571429e+00 7.307692e-01 1.428571e-01 2.747253e-02
33549: 1.931507e+00 1.600000e+00 1.567123e+00 7.315068e-01 1.424658e-01 2.739726e-02
33549: 1.931694e+00 1.601093e+00 1.565574e+00 7.322404e-01 1.420765e-01 2.732240e-02
33549: 1.929155e+00 1.602180e+00 1.569482e+00 7.302452e-01 1.416894e-01 2.724796e-02
33549: 1.929348e+00 1.600543e+00 1.570652e+00 7.309783e-01 1.413043e-01 2.717391e-02
33549: 1.929539e+00 1.598916e+00 1.569106e+00 7.317073e-01 1.436314e-01 2.710027e-02
33549: 1.927027e+00 1.602703e+00 1.567568e+00 7.297297e-01 1.459459e-01 2.702703e-02
33549: 1.927224e+00 1.603774e+00 1.566038e+00 7.277628e-01 1.482480e-01 2.695418e-02
33549: 1.924731e+00 1.604839e+00 1.569892e+00 7.258065e-01 1.478495e-01 2.688172e-02
33549: 1.924933e+00 1.605898e+00 1.568365e+00 7.265416e-01 1.474531e-01 2.680965e-02
33549: 1.927807e+00 1.604278e+00 1.569519e+00 7.245989e-01 1.470588e-01 2.673797e-02
33549: 1.925333e+00 1.605333e+00 1.568000e+00 7.280000e-01 1.466667e-01 2.666667e-02
33549: 1.928191e+00 1.603723e+00 1.566489e+00 7.260638e-01 1.489362e-01 2.659574e-02
33549: 1.928382e+00 1.602122e+00 1.567639e+00 7.267905e-01 1.485411e-01 2.652520e-02
33549: 1.931217e+00 1.603175e+00 1.566138e+00 7.248677e-01 1.481481e-01 2.645503e-02
33549: 1.931398e+00 1.604222e+00 1.567282e+00 7.229551e-01 1.477573e-01 2.638522e-02
33549: 1.928947e+00 1.602632e+00 1.568421e+00 7.263158e-01 1.473684e-01 2.631579e-02
33549: 1.931759e+00 1.601050e+00 1.569554e+00 7.244094e-01 1.469816e-01 2.624672e-02
33549: 1.931937e+00 1.604712e+00 1.568063e+00 7.225131e-01 1.465969e-01 2.617801e-02
33549: 1.929504e+00 1.603133e+00 1.571802e+00 7.232376e-01 1.462141e-01 2.610966e-02
33549: 1.932292e+00 1.601562e+00 1.570312e+00 7.239583e-01 1.458333e-01 2.604167e-02
33549: 1.929870e+00 1.602597e+00 1.571429e+00 7.246753e-01 1.454545e-01 2.597403e-02
33549: 1.932642e+00 1.601036e+00 1.569948e+00 7.253886e-01 1.450777e-01 2.590674e-02
33549: 1.930233e+00 1.604651e+00 1.571059e+00 7.235142e-01 1.447028e-01 2.583979e-02
33549: 1.930412e+00 1.603093e+00 1.572165e+00 7.242268e-01 1.443299e-01 2.577320e-02
33549: 1.933162e+00 1.604113e+00 1.568123e+00 7.249357e-01 1.439589e-01 2.570694e-02
33549: 1.930769e+00 1.605128e+00 1.569231e+00 7.256410e-01 1.435897e-01 2.564103e-02
33549: 1.928389e+00 1.606138e+00 1.570332e+00 7.237852e-01 1.457801e-01 2.557545e-02
33549: 1.928571e+00 1.604592e+00 1.568878e+00 7.270408e-01 1.454082e-01 2.551020e-02
33549: 1.926209e+00 1.610687e+00 1.567430e+00 7.251908e-01 1.450382e-01 2.544529e-02
33549: 1.928934e+00 1.606599e+00 1.568528e+00 7.258883e-01 1.446701e-01 2.538071e-02
33549: 1.929114e+00 1.607595e+00 1.569620e+00 7.240506e-01 1.443038e-01 2.531646e-02
33549: 1.929293e+00 1.606061e+00 1.570707e+00 7.247475e-01 1.439394e-01 2.525253e-02
33549: 1.929471e+00 1.607053e+00 1.569270e+00 7.254408e-01 1.435768e-01 2.518892e-02
33549: 1.929648e+00 1.608040e+00 1.570352e+00 7.236181e-01 1.432161e-01 2.512563e-02
33549: 1.927318e+00 1.609023e+00 1.566416e+00 7.293233e-01 1.428571e-01 2.506266e-02
33549: 1.925000e+00 1.612500e+00 1.567500e+00 7.275000e-01 1.425000e-01 2.500000e-02
33549: 1.925187e+00 1.613466e+00 1.566085e+00 7.256858e-01 1.446384e-01 2.493766e-02
33549: 1.927861e+00 1.611940e+00 1.567164e+00 7.238806e-01 1.442786e-01 2.487562e-02
33549: 1.925558e+00 1.612903e+00 1.570720e+00 7.220844e-01 1.439206e-01 2.481390e-02
33549: 1.925743e+00 1.616337e+00 1.566832e+00 7.227723e-01 1.435644e-01 2.475248e-02
33549: 1.923457e+00 1.617284e+00 1.567901e+00 7.209877e-01 1.456790e-01 2.469136e-02
33549: 1.923645e+00 1.620690e+00 1.566502e+00 7.192118e-01 1.453202e-01 2.463054e-02
33549: 1.921376e+00 1.621622e+00 1.570025e+00 7.174447e-01 1.449631e-01 2.457002e-02
33549: 1.919118e+00 1.622549e+00 1.568627e+00 7.181373e-01 1.446078e-01 2.696078e-02
33549: 1.919315e+00 1.621027e+00 1.569682e+00 7.163814e-01 1.442543e-01 2.933985e-02
33549: 1.917073e+00 1.621951e+00 1.570732e+00 7.170732e-01 1.439024e-01 2.926829e-02
33549: 1.919708e+00 1.618005e+00 1.569343e+00 7.201946e-01 1.435523e-01 2.919708e-02
33549: 1.919903e+00 1.618932e+00 1.570388e+00 7.184466e-01 1.432039e-01 2.912621e-02
33549: 1.917676e+00 1.617433e+00 1.571429e+00 7.215496e-01 1.428571e-01 2.905569e-02
33549: 1.922705e+00 1.615942e+00 1.567633e+00 7.222222e-01 1.425121e-01 2.898551e-02
33549: 1.920482e+00 1.621687e+00 1.566265e+00 7.204819e-01 1.421687e-01 2.891566e-02
33549: 1.920673e+00 1.622596e+00 1.567308e+00 7.187500e-01 1.418269e-01 2.884615e-02
33549: 1.918465e+00 1.621103e+00 1.568345e+00 7.194245e-01 1.438849e-01 2.877698e-02
33549: 1.921053e+00 1.619617e+00 1.566986e+00 7.177033e-01 1.435407e-01 3.110048e-02
33549: 1.921241e+00 1.620525e+00 1.568019e+00 7.159905e-01 1.431981e-01 3.102625e-02
33549: 1.921429e+00 1.619048e+00 1.566667e+00 7.190476e-01 1.428571e-01 3.095238e-02
33549: 1.919240e+00 1.619952e+00 1.565321e+00 7.197150e-01 1.448931e-01 3.087886e-02
33549: 1.921801e+00 1.616114e+00 1.566351e+00 7.203791e-01 1.445498e-01 3.080569e-02
33549: 1.919622e+00 1.621749e+00 1.565012e+00 7.186761e-01 1.442080e-01 3.073286e-02
33549: 1.919811e+00 1.622642e+00 1.566038e+00 7.169811e-01 1.438679e-01 3.066038e-02
33549: 1.920000e+00 1.621176e+00 1.567059e+00 7.176471e-01 1.435294e-01 3.058824e-02
33549: 1.917840e+00 1.624413e+00 1.565728e+00 7.183099e-01 1.431925e-01 3.051643e-02
33549: 1.920375e+00 1.622951e+00 1.566745e+00 7.166276e-01 1.428571e-01 3.044496e-02
33549: 1.922897e+00 1.623832e+00 1.565421e+00 7.149533e-01 1.425234e-01 3.037383e-02
33549: 1.920746e+00 1.622378e+00 1.571096e+00 7.132867e-01 1.421911e-01 3.030303e-02
33549: 1.923256e+00 1.623256e+00 1.567442e+00 7.139535e-01 1.418605e-01 3.023256e-02
33549: 1.921114e+00 1.624130e+00 1.570766e+00 7.122970e-01 1.415313e-01 3.016241e-02
33549: 1.923611e+00 1.622685e+00 1.567130e+00 7.129630e-01 1.435185e-01 3.009259e-02
33549: 1.923788e+00 1.623557e+00 1.568129e+00 7.113164e-01 1.431871e-01 3.002309e-02
33549: 1.921659e+00 1.624424e+00 1.566820e+00 7.142857e-01 1.428571e-01 2.995392e-02
33549: 1.924138e+00 1.622989e+00 1.567816e+00 7.126437e-01 1.425287e-01 2.988506e-02
33549: 1.922018e+00 1.621560e+00 1.573394e+00 7.110092e-01 1.422018e-01 2.981651e-02
33549: 1.919908e+00 1.622426e+00 1.574371e+00 7.116705e-01 1.418764e-01 2.974828e-02
33549: 1.922374e+00 1.618721e+00 1.573059e+00 7.146119e-01 1.415525e-01 2.968037e-02
33549: 1.920273e+00 1.619590e+00 1.569476e+00 7.175399e-01 1.435080e-01 2.961276e-02
33549: 1.920455e+00 1.618182e+00 1.570455e+00 7.181818e-01 1.431818e-01 2.954545e-02
33549: 1.918367e+00 1.619048e+00 1.566893e+00 7.210884e-01 1.428571e-01 3.174603e-02
33549: 1.918552e+00 1.619910e+00 1.565611e+00 7.194570e-01 1.447964e-01 3.167421e-02
33549: 1.916479e+00 1.620767e+00 1.568849e+00 7.178330e-01 1.444695e-01 3.160271e-02
33549: 1.918919e+00 1.619369e+00 1.567568e+00 7.162162e-01 1.463964e-01 3.153153e-02
33549: 1.916854e+00 1.617978e+00 1.570787e+00 7.146067e-01 1.483146e-01 3.146067e-02
33549: 1.919283e+00 1.618834e+00 1.567265e+00 7.152466e-01 1.479821e-01 3.139013e-02
33549: 1.919463e+00 1.617450e+00 1.570470e+00 7.136465e-01 1.476510e-01 3.131991e-02
33549: 1.917411e+00 1.616071e+00 1.573661e+00 7.142857e-01 1.473214e-01 3.125000e-02
33549: 1.915367e+00 1.614699e+00 1.574610e+00 7.171492e-01 1.469933e-01 3.118040e-02
33549: 1.915556e+00 1.613333e+00 1.573333e+00 7.200000e-01 1.466667e-01 3.111111e-02
33549: 1.917960e+00 1.614191e+00 1.569845e+00 7.206208e-01 1.463415e-01 3.104213e-02
33549: 1.918142e+00 1.612832e+00 1.570796e+00 7.212389e-01 1.460177e-01 3.097345e-02
33549: 1.916115e+00 1.613687e+00 1.569536e+00 7.240618e-01 1.456954e-01 3.090508e-02
33549: 1.914097e+00 1.614537e+00 1.570485e+00 7.246696e-01 1.453744e-01 3.083700e-02
33549: 1.916484e+00 1.613187e+00 1.569231e+00 7.252747e-01 1.450549e-01 3.076923e-02
33549: 1.918860e+00 1.614035e+00 1.567982e+00 7.236842e-01 1.447368e-01 3.070175e-02
33549: 1.919037e+00 1.614880e+00 1.568928e+00 7.221007e-01 1.444201e-01 3.063457e-02
33549: 1.919214e+00 1.613537e+00 1.569869e+00 7.227074e-01 1.441048e-01 3.056769e-02
33549: 1.919390e+00 1.614379e+00 1.570806e+00 7.211329e-01 1.437908e-01 3.050109e-02
33549: 1.919565e+00 1.613043e+00 1.569565e+00 7.239130e-01 1.434783e-01 3.043478e-02
33549: 1.917570e+00 1.613883e+00 1.572668e+00 7.223427e-01 1.431670e-01 3.036876e-02
33549: 1.919913e+00 1.612554e+00 1.569264e+00 7.229437e-01 1.450216e-01 3.030303e-02
33549: 1.917927e+00 1.615551e+00 1.570194e+00 7.213823e-01 1.447084e-01 3.023758e-02
33549: 1.918103e+00 1.616379e+00 1.566810e+00 7.219828e-01 1.465517e-01 3.017241e-02
33549: 1.918280e+00 1.615054e+00 1.567742e+00 7.204301e-01 1.483871e-01 3.010753e-02
33549: 1.916309e+00 1.615880e+00 1.568670e+00 7.210300e-01 1.480687e-01 3.004292e-02
33549: 1.914347e+00 1.614561e+00 1.569593e+00 7.216274e-01 1.477516e-01 3.211991e-02
33549: 1.914530e+00 1.611111e+00 1.574786e+00 7.200855e-01 1.474359e-01 3.205128e-02
33549: 1.916844e+00 1.611940e+00 1.571429e+00 7.206823e-01 1.471215e-01 3.198294e-02
33549: 1.917021e+00 1.608511e+00 1.574468e+00 7.212766e-01 1.468085e-01 3.191489e-02
33549: 1.915074e+00 1.609342e+00 1.573248e+00 7.239915e-01 1.464968e-01 3.184713e-02
33549: 1.915254e+00 1.610169e+00 1.569915e+00 7.245763e-01 1.483051e-01 3.177966e-02
33549: 1.915433e+00 1.610994e+00 1.570825e+00 7.230444e-01 1.479915e-01 3.171247e-02
33549: 1.913502e+00 1.609705e+00 1.571730e+00 7.257384e-01 1.476793e-01 3.164557e-02
33549: 1.913684e+00 1.610526e+00 1.570526e+00 7.263158e-01 1.473684e-01 3.157895e-02
33549: 1.913866e+00 1.611345e+00 1.569328e+00 7.268908e-01 1.470588e-01 3.151261e-02
33549: 1.911950e+00 1.610063e+00 1.574423e+00 7.253669e-01 1.467505e-01 3.144654e-02
33549: 1.914226e+00 1.608787e+00 1.573222e+00 7.259414e-01 1.464435e-01 3.138075e-02
33549: 1.912317e+00 1.609603e+00 1.572025e+00 7.286013e-01 1.461378e-01 3.131524e-02
33549: 1.910417e+00 1.608333e+00 1.570833e+00 7.312500e-01 1.479167e-01 3.125000e-02
33549: 1.912682e+00 1.604990e+00 1.569647e+00 7.338877e-01 1.476091e-01 3.118503e-02
33549: 1.910788e+00 1.605809e+00 1.570539e+00 7.323651e-01 1.493776e-01 3.112033e-02
33549: 1.910973e+00 1.606625e+00 1.567288e+00 7.329193e-01 1.511387e-01 3.105590e-02
33549: 1.909091e+00 1.605372e+00 1.572314e+00 7.314050e-01 1.508264e-01 3.099174e-02
33549: 1.909278e+00 1.606186e+00 1.571134e+00 7.319588e-01 1.505155e-01 3.092784e-02
33549: 1.907407e+00 1.606996e+00 1.569959e+00 7.325103e-01 1.522634e-01 3.086420e-02
33549: 1.909651e+00 1.605749e+00 1.570842e+00 7.310062e-01 1.519507e-01 3.080082e-02
33549: 1.907787e+00 1.608607e+00 1.567623e+00 7.336066e-01 1.516393e-01 3.073770e-02
33549: 1.905930e+00 1.613497e+00 1.566462e+00 7.321063e-01 1.513292e-01 3.067485e-02
33549: 1.906122e+00 1.612245e+00 1.567347e+00 7.326531e-01 1.510204e-01 3.061224e-02
33549: 1.904277e+00 1.613035e+00 1.566191e+00 7.331976e-01 1.527495e-01 3.054990e-02
33549: 1.902439e+00 1.613821e+00 1.567073e+00 7.337398e-01 1.524390e-01 3.048780e-02
33549: 1.902637e+00 1.616633e+00 1.565923e+00 7.322515e-01 1.521298e-01 3.042596e-02
33549: 1.900810e+00 1.615385e+00 1.566802e+00 7.348178e-01 1.518219e-01 3.036437e-02
33549: 1.903030e+00 1.614141e+00 1.565657e+00 7.353535e-01 1.515152e-01 3.030303e-02
33549: 1.903226e+00 1.614919e+00 1.566532e+00 7.338710e-01 1.512097e-01 3.024194e-02
33549: 1.901408e+00 1.611670e+00 1.569416e+00 7.344064e-01 1.529175e-01 3.018109e-02
33549: 1.903614e+00 1.612450e+00 1.568273e+00 7.329317e-01 1.526104e-01 3.012048e-02
33549: 1.901804e+00 1.615230e+00 1.569138e+00 7.314629e-01 1.523046e-01 3.006012e-02
33549: 1.902000e+00 1.616000e+00 1.570000e+00 7.300000e-01 1.520000e-01 3.000000e-02
33549: 1.900200e+00 1.616766e+00 1.566866e+00 7.345309e-01 1.516966e-01 2.994012e-02
33549: 1.900398e+00 1.617530e+00 1.565737e+00 7.350598e-01 1.513944e-01 2.988048e-02
33549: 1.898608e+00 1.616302e+00 1.566600e+00 7.355865e-01 1.530815e-01 2.982107e-02
33549: 1.900794e+00 1.617063e+00 1.565476e+00 7.341270e-01 1.527778e-01 2.976190e-02
33549: 1.899010e+00 1.615842e+00 1.566337e+00 7.366337e-01 1.524752e-01 2.970297e-02
33549: 1.899209e+00 1.618577e+00 1.565217e+00 7.351779e-01 1.521739e-01 2.964427e-02
33549: 1.901381e+00 1.617357e+00 1.566075e+00 7.337278e-01 1.518738e-01 2.958580e-02
33549: 1.901575e+00 1.618110e+00 1.564961e+00 7.342520e-01 1.515748e-01 2.952756e-02
33549: 1.901768e+00 1.616896e+00 1.567780e+00 7.328094e-01 1.512770e-01 2.946955e-02
33549: 1.903922e+00 1.617647e+00 1.566667e+00 7.313725e-01 1.509804e-01 2.941176e-02
33549: 1.904110e+00 1.616438e+00 1.569472e+00 7.299413e-01 1.506849e-01 2.935421e-02
33549: 1.902344e+00 1.617188e+00 1.572266e+00 7.285156e-01 1.503906e-01 2.929688e-02
33549: 1.902534e+00 1.615984e+00 1.569201e+00 7.309942e-01 1.520468e-01 2.923977e-02
33549: 1.900778e+00 1.616732e+00 1.571984e+00 7.295720e-01 1.517510e-01 2.918288e-02
